OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status
534930,106866,2025-08-02,2016,1.0,0.1,Wallet,Completed
534931,101805,2024-01-28,2009,2.0,0.0,Cash,Completed
534932,105406,2025-09-18,2020,5.0,0.0,Gateway,Completed
534933,108480,2025-11-02,2017,2.0,0.15,Gateway,Completed
534934,101741,2024-03-05,2003,1.0,0.2,Gateway,Completed
534935,103657,2026-03-06,2004,1.0,0.0,Gateway,Completed
534936,100224,2025-02-03,2008,2.0,0.05,Gateway,Completed
534937,108633,2025-10-28,2004,1.0,0.1,CardToCard,Completed
534938,102928,2025-08-26,2013,3.0,0.0,CardToCard,Completed
534939,104460,2025-11-21,2005,5.0,0.05,Gateway,Completed
534940,102532,2024-01-20,2008,1.0,0.0,Gateway,Completed
534941,108032,2025-07-09,2007,1.0,0.15,Wallet,Completed
534942,101158,2024-10-01,2017,2.0,0.0,Gateway,Completed
534943,109240,2024-11-20,2013,1.0,0.15,Gateway,Completed
534944,109870,2024-04-27,2013,1.0,0.0,CardToCard,Completed
534945,109943,2025-05-08,2018,2.0,0.1,Gateway,Completed
534946,109292,2025-09-15,2013,2.0,0.0,Gateway,Completed
534947,100063,2024-07-29,2001,1.0,0.15,Gateway,Completed
534948,101766,2024-05-14,2017,2.0,0.05,CardToCard,Completed
534949,102331,2026-04-30,2017,2.0,0.2,Cash,Completed
534950,106777,2024-07-28,2018,4.0,0.0,Wallet,Completed
534951,105975,2024-10-10,2006,1.0,0.15,CardToCard,Completed
534952,107755,2026-01-31,2001,1.0,0.1,CardToCard,Completed
534953,106512,2024-12-27,2009,1.0,0.05,CardToCard,Completed
534954,105068,2024-10-13,2014,1.0,0.15,CardToCard,Cancelled
534955,108974,2024-03-01,2017,1.0,0.2,Gateway,Completed
534956,105084,2025-11-12,2001,1.0,0.1,CardToCard,Returned
534957,104684,2025-09-27,2010,1.0,0.1,Gateway,Completed
534958,102842,2024-08-23,2003,1.0,0.0,Gateway,Completed
534959,108832,2025-06-10,2020,1.0,0.0,Gateway,Completed
534960,107102,2024-02-19,2008,3.0,0.05,Cash,Completed
534961,107077,2024-07-19,2004,1.0,0.05,Gateway,Completed
534962,100066,2025-12-01,2015,3.0,0.0,Gateway,Completed
534963,100081,2026-04-25,2018,2.0,0.05,Gateway,Completed
534964,105388,2025-10-28,2020,1.0,0.05,Gateway,Completed
534965,106120,2025-09-14,2010,1.0,0.05,CardToCard,Completed
534966,104056,2025-07-30,2004,1.0,0.05,,Cancelled
534967,107521,2024-03-04,2004,1.0,0.05,Wallet,Completed
534968,108430,2025-04-24,2017,2.0,0.0,CardToCard,Completed
534969,104782,2025-08-05,2005,2.0,0.1,Wallet,Completed
534970,108455,2025-10-21,2012,2.0,0.1,CardToCard,Completed
534971,102592,2025-09-06,2007,1.0,0.05,CardToCard,Completed
534972,105751,2024-10-11,2002,1.0,0.0,CardToCard,Completed
534973,102669,2025-05-16,2002,3.0,0.0,Gateway,Completed
534974,102947,2025-11-28,2019,1.0,0.15,CardToCard,Completed
534975,106766,2025-03-04,2003,1.0,0.0,Cash,Completed
534976,105960,2024-12-22,2014,2.0,0.2,CardToCard,Completed
534977,104840,2024-03-18,2019,4.0,0.15,Gateway,Completed
534978,105857,2025-04-18,2018,1.0,0.0,Wallet,Cancelled
534979,104606,2025-09-04,2005,2.0,0.0,Gateway,Cancelled
534980,105628,2024-11-01,2008,4.0,0.0,Cash,Completed
534981,106516,2025-10-12,2013,1.0,0.05,Cash,Completed
534982,104750,2026-06-22,2013,1.0,0.3,Gateway,Completed
534983,107296,2024-06-28,2004,1.0,0.0,CardToCard,Completed
534984,101516,2025-06-21,2002,2.0,0.0,Gateway,Completed
534985,105675,2024-10-17,2003,2.0,0.15,Gateway,Completed
534986,105743,2024-07-28,2004,1.0,0.15,Gateway,Completed
534987,101870,2025-04-27,2013,2.0,0.05,Gateway,Completed
534988,103667,2024-11-27,2002,2.0,0.0,Gateway,Cancelled
534989,109512,2025-06-19,2014,1.0,0.0,CardToCard,Completed
534990,104993,2025-07-26,2003,1.0,0.0,Gateway,Completed
534991,107420,2024-12-22,2004,4.0,0.0,CardToCard,Completed
534992,107665,2024-01-12,2010,2.0,0.0,CardToCard,Cancelled
534993,102641,2026-03-12,2003,3.0,0.05,CardToCard,Completed
534994,106309,2026-05-13,2020,4.0,0.1,Gateway,Completed
534995,103523,2024-08-25,2002,2.0,0.15,Cash,Completed
534996,108570,2026-01-14,2008,2.0,0.15,CardToCard,Completed
534997,109971,2026-03-11,2011,2.0,0.0,Cash,Completed
534998,103097,2024-07-09,2020,2.0,0.1,CardToCard,Completed
534999,103043,2025-02-22,2016,2.0,0.05,CardToCard,Completed
535000,103721,2024-03-10,2008,3.0,0.05,Gateway,Completed
535001,107056,2025-01-18,2005,2.0,0.1,Wallet,Completed
535002,103773,2024-09-22,2012,2.0,0.3,CardToCard,Completed
535003,104168,2024-05-21,2001,2.0,0.2,Gateway,Completed
535004,101209,2025-04-25,2004,1.0,0.15,CardToCard,Completed
535005,104482,2024-04-21,2004,1.0,0.1,Gateway,Cancelled
535006,101350,2024-11-01,2012,2.0,0.2,Wallet,Completed
535007,106812,2026-01-16,2014,2.0,0.0,Wallet,Completed
535008,108667,2025-08-10,2014,1.0,0.1,Gateway,Completed
535009,101835,2025-11-27,2005,2.0,0.0,Gateway,Completed
535010,109300,2024-07-20,2003,5.0,0.0,Gateway,Completed
535011,109159,2025-04-30,2016,1.0,0.1,Gateway,Completed
535012,101374,2024-09-10,2005,2.0,0.0,Gateway,Returned
535013,104234,2025-01-26,2016,1.0,0.05,CardToCard,Completed
535014,100755,2025-06-10,2010,1.0,0.0,CardToCard,Completed
535015,102441,2024-11-24,2002,4.0,0.0,Gateway,Completed
535016,102770,2025-04-02,2004,1.0,0.05,Wallet,Completed
535017,100958,2025-05-23,2001,1.0,0.1,Gateway,Completed
535018,108017,2024-04-21,2004,4.0,0.05,Gateway,Completed
535019,108073,2024-01-19,2004,2.0,0.1,Gateway,Completed
535020,107099,2024-03-18,2003,1.0,0.05,Cash,Completed
535021,107908,2026-02-01,2011,1.0,0.0,Gateway,Completed
535022,109841,2026-06-13,2002,2.0,0.1,Gateway,Completed
535023,100519,2024-05-06,2017,1.0,0.0,Gateway,Completed
535024,109927,2024-11-01,2013,2.0,0.0,Gateway,Completed
535025,102554,2024-10-14,2003,1.0,,Gateway,Completed
535026,103135,2025-05-28,2002,1.0,0.0,CardToCard,Completed
535027,104456,2024-09-23,2014,1.0,0.0,Wallet,Completed
535028,102492,2026-05-06,2001,1.0,0.15,Cash,Cancelled
535029,109779,2024-06-07,2009,3.0,0.05,Cash,Completed
535030,101181,2025-02-19,2019,2.0,0.3,Gateway,Completed
535031,105143,2024-07-09,2013,1.0,0.0,Gateway,Completed
535032,105159,2024-12-12,2004,1.0,0.0,CardToCard,Cancelled
535033,100422,2024-06-22,2013,2.0,0.1,CardToCard,Completed
535034,108230,2024-03-17,2019,1.0,0.3,Gateway,Completed
535035,105077,2026-02-25,2001,1.0,0.1,Gateway,Completed
535036,107300,2025-05-18,2008,2.0,0.0,Gateway,Completed
535037,108092,2025-08-03,2011,1.0,0.0,Wallet,Returned
535038,102140,2024-12-15,2008,1.0,0.0,CardToCard,Completed
535039,103474,2024-05-16,2002,1.0,0.0,Wallet,Completed
535040,104034,2026-05-23,2003,3.0,0.0,CardToCard,Completed
535041,103516,2024-10-20,2014,1.0,0.15,CardToCard,Completed
535042,107954,2025-10-01,2003,1.0,0.3,Wallet,Completed
535043,102093,2026-02-28,2011,3.0,0.15,CardToCard,Completed
535044,103462,2025-04-28,2018,1.0,0.1,Gateway,Completed
535045,101376,2024-12-20,2017,1.0,0.2,Wallet,Completed
535046,103138,2024-08-09,2013,1.0,0.05,Gateway,Completed
535047,100435,2024-02-13,2002,1.0,0.1,Gateway,Completed
535048,107764,2024-03-03,2005,1.0,0.0,Wallet,Completed
535049,105828,2025-08-02,2013,1.0,0.0,Cash,Completed
535050,104309,2026-03-21,2004,2.0,0.05,Wallet,Completed
535051,109212,2025-10-17,2013,1.0,0.1,CardToCard,Completed
535052,100139,2024-09-23,2008,2.0,0.0,Gateway,Completed
535053,104801,2024-04-08,2009,1.0,0.1,Cash,Completed
535054,108580,2024-06-24,2003,1.0,0.2,Gateway,Completed
535055,109617,2026-01-10,2018,1.0,0.0,Gateway,Completed
535056,109094,2024-08-04,2018,1.0,0.0,Gateway,Completed
535057,106115,2025-04-14,2013,2.0,0.1,Wallet,Completed
535058,108116,2026-06-24,2008,1.0,0.05,Gateway,Completed
535059,108940,2026-06-29,2013,1.0,0.15,Gateway,Completed
535060,105029,2024-07-05,2013,3.0,0.1,Gateway,Completed
535061,104720,2026-05-09,2010,2.0,0.05,CardToCard,Completed
535062,107841,2024-09-23,2007,4.0,0.1,Wallet,Completed
535063,104556,2025-12-20,2015,1.0,0.05,Gateway,Completed
535064,107381,2024-07-22,2017,1.0,0.1,Gateway,Completed
535065,101434,2024-02-03,2004,1.0,0.05,Wallet,Completed
535066,104506,2025-11-25,2008,1.0,0.1,CardToCard,Returned
535067,103225,2025-01-29,2001,1.0,0.15,CardToCard,Completed
535068,103489,2026-06-13,2011,1.0,0.1,Cash,Completed
535069,107966,2024-11-01,2008,1.0,0.05,Gateway,Completed
535070,109522,2024-11-12,2013,1.0,0.0,Gateway,Completed
535071,106076,2025-05-04,2001,4.0,0.3,Cash,Completed
535072,104397,2025-11-18,2004,1.0,0.15,Gateway,Completed
535073,106324,2024-01-19,2014,3.0,0.0,CardToCard,Completed
535074,101374,2025-07-02,2007,1.0,0.1,Gateway,Completed
535075,107585,2024-07-28,2010,2.0,0.0,CardToCard,Completed
535076,101298,2024-07-13,2008,1.0,0.0,CardToCard,Completed
535077,109082,2024-03-17,2001,4.0,0.15,Gateway,Completed
535078,103807,2024-01-08,2001,1.0,0.0,CardToCard,Completed
535079,104301,2024-09-19,2020,2.0,0.0,Gateway,Completed
535080,104143,2025-07-12,2002,1.0,0.2,CardToCard,Cancelled
535081,102662,2025-01-04,2014,4.0,0.05,Gateway,Completed
535082,101315,2024-04-10,2003,1.0,0.0,Cash,Completed
535083,106349,2025-02-28,2004,1.0,0.15,CardToCard,Completed
535084,104481,2025-12-12,2004,4.0,0.05,Gateway,Completed
535085,106983,2025-12-23,2009,2.0,0.0,CardToCard,Completed
535086,102170,2025-05-17,2015,5.0,0.05,Wallet,Completed
535087,109085,2025-04-21,2013,1.0,0.0,CardToCard,Completed
535088,109111,2024-11-12,2008,1.0,0.2,Wallet,Cancelled
535089,105617,2025-02-26,2004,1.0,0.05,CardToCard,Cancelled
535090,106261,2025-10-28,2008,1.0,0.1,Gateway,Cancelled
535091,104122,2025-01-08,2020,1.0,0.2,Gateway,Completed
535092,104210,2025-12-27,2005,2.0,0.15,CardToCard,Completed
535093,101910,2025-06-14,2003,2.0,0.0,CardToCard,Completed
535094,107048,2024-12-17,2011,1.0,0.15,CardToCard,Completed
535095,109840,2026-03-24,2002,3.0,0.0,Cash,Completed
535096,109125,2026-02-08,2008,1.0,0.0,Gateway,Completed
535097,107501,2024-12-10,2001,3.0,0.05,Gateway,Completed
535098,100399,2025-10-02,2001,1.0,0.05,Gateway,Completed
535099,101748,2026-04-01,2001,2.0,0.0,Gateway,Completed
535100,106878,2025-05-23,2004,4.0,0.2,Gateway,Completed
535101,100259,2026-04-12,2010,2.0,0.1,Gateway,Completed
535102,103544,2024-03-10,2003,2.0,0.1,Gateway,Completed
535103,106260,2026-04-13,2017,2.0,0.1,Gateway,Completed
535104,106169,2025-08-11,2010,2.0,0.15,Gateway,Completed
535105,109002,2024-05-16,2005,3.0,0.05,Gateway,Cancelled
535106,105940,2024-04-13,2001,1.0,0.1,Gateway,Completed
535107,103455,2025-09-23,2008,1.0,0.0,CardToCard,Completed
535108,100865,2024-08-03,2001,5.0,0.0,Wallet,Completed
535109,105330,2024-01-30,2013,1.0,0.1,Wallet,Completed
535110,106669,2024-06-23,2017,1.0,0.15,Gateway,Completed
535111,108654,2024-03-31,2002,1.0,0.2,Cash,Completed
535112,101801,2024-05-27,2003,1.0,0.15,Gateway,Completed
535113,109595,2025-04-02,2011,1.0,0.0,Gateway,Completed
535114,108114,2025-04-05,2008,1.0,0.3,,Completed
535115,106124,2025-01-22,2007,2.0,0.15,Wallet,Completed
535116,102008,2025-10-07,2002,1.0,0.0,,Completed
535117,102119,2024-01-14,2012,3.0,0.1,Wallet,Completed
535118,103553,2026-02-09,2003,1.0,0.3,CardToCard,Completed
535119,109703,2026-06-18,2008,2.0,0.0,CardToCard,Completed
535120,108194,2026-04-21,2011,2.0,0.15,CardToCard,Completed
535121,102775,2024-08-17,2015,1.0,0.1,CardToCard,Completed
535122,102465,2026-01-29,2017,1.0,0.0,Wallet,Completed
535123,100749,2025-10-02,2013,2.0,0.15,CardToCard,Completed
535124,106079,2025-02-22,2018,3.0,0.15,Gateway,Completed
535125,104818,2026-06-16,2017,3.0,0.1,Wallet,Cancelled
535126,100194,2024-07-15,2004,1.0,0.2,Gateway,Completed
535127,107034,2025-05-20,2013,1.0,0.0,CardToCard,Completed
535128,100782,2024-07-03,2018,1.0,0.1,Gateway,Completed
535129,100901,2024-08-09,2020,1.0,0.0,Gateway,Returned
535130,109096,2025-12-19,2007,1.0,0.1,CardToCard,Completed
535131,109475,2025-07-03,2003,1.0,0.1,Cash,Cancelled
535132,100516,2025-09-08,2008,1.0,0.0,CardToCard,Completed
535133,108682,2024-11-04,2017,,0.0,Gateway,Completed
535134,102492,2026-03-25,2011,1.0,,CardToCard,Completed
535135,105099,2025-01-28,2011,1.0,0.2,Gateway,Completed
535136,108400,2024-10-10,2001,2.0,0.0,CardToCard,Completed
535137,106008,2024-06-09,2009,2.0,0.0,Wallet,Completed
535138,105717,2024-08-16,2013,1.0,0.15,CardToCard,Completed
535139,105524,2025-11-12,2007,2.0,0.3,CardToCard,Completed
535140,102679,2024-10-15,2008,5.0,0.2,Gateway,Completed
535141,102738,2024-10-04,2003,1.0,0.15,Gateway,Completed
535142,102426,2024-11-30,2013,1.0,0.15,Gateway,Completed
535143,108477,2024-10-09,2017,2.0,0.05,CardToCard,Completed
535144,102663,2025-03-27,2008,4.0,0.0,CardToCard,Completed
535145,108493,2026-06-03,2008,1.0,0.0,Cash,Completed
535146,103220,2026-04-26,2003,2.0,0.3,Gateway,Returned
535147,107240,2026-04-08,2005,4.0,0.05,Gateway,Completed
535148,103165,2025-06-05,2017,1.0,0.1,Wallet,Completed
535149,102500,2026-06-11,2019,2.0,0.15,Wallet,Completed
535150,104652,2024-11-12,2014,1.0,0.0,CardToCard,Cancelled
535151,107857,2024-06-21,2006,2.0,0.05,Gateway,Completed
535152,103963,2026-03-02,2006,2.0,,Wallet,Completed
535153,109923,2025-12-08,2008,1.0,0.0,Gateway,Completed
535154,107817,2024-12-02,2013,1.0,0.0,Wallet,Completed
535155,103019,2024-07-26,2013,2.0,0.1,Gateway,Completed
535156,108368,2024-11-15,2010,1.0,0.05,Wallet,Completed
535157,106894,2025-01-08,2001,2.0,0.0,CardToCard,Completed
535158,105284,2025-12-22,2003,1.0,0.0,Gateway,Completed
535159,103772,2024-12-02,2020,2.0,0.05,CardToCard,Completed
535160,100292,2025-02-19,2017,2.0,0.1,Cash,Completed
535161,109224,2024-06-08,2017,1.0,0.0,CardToCard,Completed
535162,105808,2025-09-24,2005,1.0,0.0,Wallet,Completed
535163,109013,2025-06-25,2010,1.0,0.1,CardToCard,Completed
535164,103579,2024-05-07,2011,1.0,0.0,Gateway,Completed
535165,108913,2024-09-01,2010,1.0,0.05,CardToCard,Completed
535166,102058,2024-09-25,2002,3.0,0.1,Gateway,Completed
535167,107072,2025-06-15,2014,4.0,0.0,CardToCard,Completed
535168,105060,2024-01-19,2013,1.0,0.15,Gateway,Completed
535169,105673,2025-05-18,2015,1.0,0.0,CardToCard,Completed
535170,109983,2024-08-09,2003,2.0,0.0,CardToCard,Completed
535171,103301,2026-03-07,2006,5.0,0.0,CardToCard,Completed
535172,103019,2025-12-11,2015,1.0,0.0,Gateway,Returned
535173,106285,2025-04-28,2001,4.0,0.15,Gateway,Completed
535174,101085,2024-09-14,2006,1.0,0.15,Gateway,Completed
535175,107643,2024-08-16,2013,2.0,0.0,Wallet,Completed
535176,101116,2024-02-20,2002,3.0,0.0,CardToCard,Completed
535177,109120,2024-11-25,2015,2.0,0.15,Gateway,Completed
535178,103218,2024-05-08,2015,1.0,0.05,CardToCard,Completed
535179,106394,2025-06-27,2002,2.0,0.3,CardToCard,Cancelled
535180,105708,2026-01-14,2009,1.0,0.0,Wallet,Completed
535181,105503,2024-03-08,2014,1.0,0.3,CardToCard,Completed
535182,101305,2026-02-16,2013,1.0,0.15,Gateway,Completed
535183,104174,2024-12-14,2013,1.0,0.0,CardToCard,Completed
535184,107541,2024-01-25,2001,1.0,0.05,Gateway,Completed
535185,104958,2024-03-13,2017,2.0,0.1,CardToCard,Completed
535186,109397,2024-01-01,2009,2.0,0.05,Gateway,Completed
535187,106500,2025-05-26,2014,2.0,0.1,Cash,Completed
535188,109920,2024-08-21,2013,1.0,0.1,Cash,Completed
535189,107277,2025-02-08,2002,4.0,0.0,Wallet,Cancelled
535190,105501,2025-09-21,2017,3.0,,Gateway,Completed
535191,101283,2024-12-28,2020,2.0,0.0,Gateway,Completed
535192,100998,2024-06-19,2002,1.0,0.05,Wallet,Completed
535193,102119,2025-12-25,2003,1.0,0.0,Gateway,Completed
535194,108335,2024-06-27,2007,1.0,0.05,Cash,Completed
535195,104179,2025-09-18,2009,2.0,0.0,Gateway,Returned
535196,108699,2025-08-17,2012,2.0,0.15,Gateway,Completed
535197,104891,2025-11-23,2013,1.0,0.2,CardToCard,Completed
535198,102882,2025-01-19,2011,1.0,0.2,Gateway,Completed
535199,108191,2026-04-01,2003,3.0,0.1,CardToCard,Completed
535200,105882,2024-04-14,2011,1.0,0.15,CardToCard,Completed
535201,101296,2025-04-08,2007,1.0,0.0,Gateway,Completed
535202,103086,2025-09-02,2001,1.0,0.05,Gateway,Completed
535203,101426,2026-01-17,2003,3.0,0.0,Gateway,Completed
535204,106865,2025-07-14,2008,3.0,0.2,Cash,Completed
535205,107225,2025-07-25,2004,1.0,0.0,CardToCard,Completed
535206,107605,2026-05-13,2015,1.0,0.2,Gateway,Cancelled
535207,102659,2024-12-21,2009,1.0,0.05,Cash,Completed
535208,103404,2025-04-06,2004,1.0,0.0,Gateway,Completed
535209,104224,2025-08-05,2005,2.0,0.1,Wallet,Completed
535210,100205,2024-08-20,2010,3.0,0.0,Cash,Completed
535211,109008,2024-11-30,2007,2.0,0.0,Cash,Completed
535212,103984,2025-08-17,2013,1.0,0.0,Cash,Completed
535213,101990,2024-12-06,2013,1.0,0.0,Gateway,Completed
535214,102185,2026-03-07,2006,1.0,0.05,Gateway,Completed
535215,100538,2025-05-06,2013,4.0,0.15,Cash,Completed
535216,104191,2025-08-23,2014,2.0,0.05,CardToCard,Completed
535217,109802,2024-05-19,2002,1.0,0.15,Wallet,Completed
535218,109825,2026-05-24,2011,2.0,0.1,CardToCard,Completed
535219,103331,2026-06-23,2015,2.0,0.0,CardToCard,Completed
535220,100333,2025-08-01,2014,4.0,0.1,Cash,Completed
535221,101374,2024-06-30,2018,2.0,0.0,Wallet,Completed
535222,103322,2025-04-13,2004,2.0,0.05,Wallet,Completed
535223,106283,2024-03-26,2008,1.0,0.0,Gateway,Completed
535224,104985,2024-02-18,2009,2.0,0.0,Gateway,Completed
535225,107049,2024-09-18,2003,1.0,0.0,Gateway,Completed
535226,104794,2024-07-11,2003,3.0,0.15,CardToCard,Completed
535227,105566,2026-05-08,2013,1.0,0.1,Gateway,Completed
535228,102094,2025-10-08,2015,3.0,0.2,Gateway,Completed
535229,104909,2025-09-08,2002,1.0,0.05,CardToCard,Completed
535230,107724,2025-10-19,2004,1.0,0.15,CardToCard,Completed
535231,101656,2024-11-06,2013,2.0,0.1,CardToCard,Completed
535232,102935,2026-06-22,2001,1.0,0.3,Gateway,Completed
535233,106365,2025-05-16,2006,3.0,0.15,Gateway,Completed
535234,101690,2024-06-29,2016,1.0,0.05,Gateway,Returned
535235,104883,2025-08-04,2014,3.0,0.05,Gateway,Completed
535236,108564,2025-04-22,2007,1.0,0.05,Wallet,Completed
535237,102850,2025-06-10,2003,2.0,0.05,CardToCard,Completed
535238,108013,2024-08-18,2011,3.0,0.0,CardToCard,Completed
535239,104682,2025-05-20,2005,3.0,0.15,CardToCard,Completed
535240,105667,2024-03-05,2010,1.0,0.15,Gateway,Returned
535241,104766,2025-12-05,2003,3.0,0.05,Gateway,Completed
535242,102237,2025-06-06,2003,1.0,0.05,Gateway,Completed
535243,108187,2025-07-26,2013,1.0,0.1,Gateway,Completed
535244,109463,2025-05-13,2011,2.0,0.0,Gateway,Completed
535245,105832,2026-06-14,2008,3.0,0.1,Gateway,Completed
535246,102797,2024-03-12,2017,4.0,0.2,Cash,Returned
535247,103635,2025-02-08,2008,1.0,0.1,Gateway,Completed
535248,104832,2025-08-03,2003,1.0,0.0,Gateway,Completed
535249,103839,2025-06-04,2016,1.0,0.2,Gateway,Completed
535250,109005,2025-09-15,2018,2.0,0.2,Wallet,Completed
535251,102386,2026-06-05,2017,2.0,0.05,Gateway,Completed
535252,107595,2025-02-22,2014,2.0,0.2,Gateway,Completed
535253,106099,2025-11-20,2018,2.0,0.0,Cash,Completed
535254,104804,2025-03-06,2005,1.0,0.05,Gateway,Cancelled
535255,107971,2025-10-01,2003,2.0,0.0,CardToCard,Returned
535256,104529,2025-03-07,2014,2.0,0.15,CardToCard,Completed
535257,101859,2025-01-25,2017,3.0,0.0,Gateway,Completed
535258,102914,2026-05-16,2020,2.0,0.0,Gateway,Completed
535259,107892,2025-08-15,2008,1.0,0.1,CardToCard,Completed
535260,107928,2025-08-12,2006,2.0,0.0,Gateway,Completed
535261,106902,2025-03-24,2013,2.0,0.0,Gateway,Completed
535262,109466,2024-02-29,2003,2.0,0.05,Gateway,Completed
535263,107157,2024-11-05,2001,2.0,0.0,Wallet,Completed
535264,108623,2024-02-13,2010,2.0,0.0,Gateway,Completed
535265,102854,2025-10-01,2013,3.0,0.0,CardToCard,Returned
535266,104511,2025-11-19,2009,2.0,0.0,Wallet,Completed
535267,106598,2024-01-28,2003,3.0,0.15,Cash,Completed
535268,109644,2025-03-07,2013,2.0,0.3,CardToCard,Completed
535269,107275,2026-02-25,2004,5.0,0.2,CardToCard,Completed
535270,100134,2024-04-01,2008,2.0,0.0,Wallet,Completed
535271,107178,2024-11-04,2005,2.0,0.05,Gateway,Completed
535272,103186,2024-04-12,2003,1.0,0.1,Gateway,Completed
535273,101396,2025-03-06,2017,3.0,0.05,Gateway,Completed
535274,107935,2025-04-05,2012,1.0,0.05,Gateway,Completed
535275,107020,2024-12-04,2013,1.0,0.0,Gateway,Completed
535276,109590,2025-12-24,2019,3.0,0.0,,Completed
535277,105167,2024-12-20,2001,5.0,0.05,Gateway,Completed
535278,109676,2024-04-04,2004,1.0,0.1,Cash,Completed
535279,107426,2025-11-19,2004,2.0,0.3,Cash,Completed
535280,105096,2024-07-03,2017,3.0,0.0,Wallet,Completed
535281,109597,2025-09-17,2013,2.0,0.0,Gateway,Completed
535282,109513,2025-01-10,2007,1.0,0.0,Gateway,Completed
535283,107152,2024-07-07,2003,4.0,0.15,Gateway,Cancelled
535284,106048,2024-03-27,2017,3.0,0.0,CardToCard,Completed
535285,101944,2025-12-15,2017,1.0,0.05,Wallet,Completed
535286,107389,2024-07-08,2008,3.0,0.1,Gateway,Completed
535287,104259,2026-06-15,2017,1.0,0.05,Gateway,Cancelled
535288,105498,2025-03-27,2011,2.0,0.15,Gateway,Cancelled
535289,102422,2025-09-20,2010,1.0,0.1,,Completed
535290,102912,2025-05-04,2004,1.0,0.0,Gateway,Completed
535291,101308,2026-06-28,2002,3.0,0.3,Gateway,Completed
535292,101822,2024-07-26,2008,4.0,0.2,Cash,Cancelled
535293,103345,2024-12-04,2010,,0.1,Wallet,Completed
535294,106457,2026-02-01,2010,2.0,0.0,Wallet,Completed
535295,103578,2024-06-14,2014,1.0,0.15,Wallet,Completed
535296,108656,2025-06-27,2010,1.0,0.0,Gateway,Completed
535297,106806,2026-02-20,2017,1.0,0.1,Cash,Completed
535298,106152,2026-06-20,2003,3.0,0.05,CardToCard,Completed
535299,105303,2025-11-22,2013,1.0,0.2,Wallet,Completed
535300,105781,2024-03-01,2008,5.0,0.1,CardToCard,Completed
535301,105950,2025-05-05,2017,1.0,0.2,Gateway,Completed
535302,104288,2025-08-16,2008,2.0,0.1,Wallet,Completed
535303,104305,2024-09-21,2014,1.0,0.3,Gateway,Completed
535304,103726,2025-08-08,2008,1.0,0.2,CardToCard,Completed
535305,106022,2026-03-09,2016,2.0,0.0,Gateway,Completed
535306,109273,2025-07-12,2014,2.0,0.05,CardToCard,Completed
535307,104812,2025-03-02,2013,4.0,0.0,Gateway,Completed
535308,100690,2025-10-17,2008,1.0,0.0,Gateway,Completed
535309,107759,2024-09-13,2001,1.0,0.15,Gateway,Completed
535310,105699,2025-07-31,2016,1.0,0.05,,Completed
535311,100817,2025-03-14,2012,1.0,0.0,Gateway,Completed
535312,101440,2025-06-11,2012,1.0,0.15,Gateway,Completed
535313,108017,2025-02-27,2004,2.0,0.15,Gateway,Completed
535314,105768,2024-12-24,2005,1.0,0.05,Gateway,Completed
535315,104132,2024-02-14,2017,1.0,0.0,Gateway,Completed
535316,103531,2025-06-21,2020,2.0,0.15,Gateway,Completed
535317,108683,2026-06-02,2006,3.0,0.1,Gateway,Completed
535318,100980,2024-11-02,2019,1.0,0.1,CardToCard,Completed
535319,103546,2025-06-23,2008,1.0,0.1,Gateway,Completed
535320,100587,2025-09-17,2002,2.0,0.05,Gateway,Completed
535321,108981,2025-06-05,2013,1.0,0.0,Cash,Completed
535322,107961,2026-02-24,2006,1.0,0.0,Gateway,Completed
535323,102681,2026-04-05,2001,1.0,0.0,Gateway,Completed
535324,100431,2026-01-22,2005,3.0,0.1,Gateway,Completed
535325,101923,2024-12-29,2003,1.0,0.15,Gateway,Completed
535326,109741,2024-05-01,2013,2.0,0.15,Gateway,Cancelled
535327,109152,2024-12-12,2017,1.0,0.1,Gateway,Completed
535328,103232,2025-03-28,2018,1.0,0.2,Gateway,Completed
535329,102772,2024-02-06,2011,1.0,0.05,Gateway,Completed
535330,109795,2025-12-25,2006,1.0,0.1,Cash,Completed
535331,109890,2026-02-05,2009,2.0,0.15,Gateway,Completed
535332,104039,2025-06-30,2005,1.0,0.0,Wallet,Completed
535333,109759,2025-05-16,2008,2.0,0.05,Wallet,Returned
535334,107936,2024-11-30,2020,3.0,0.05,CardToCard,Completed
535335,101707,2026-06-03,2017,1.0,0.15,Gateway,Completed
535336,101746,2025-01-11,2006,4.0,0.05,Wallet,Completed
535337,102192,2024-06-27,2001,4.0,0.0,CardToCard,Completed
535338,102029,2026-05-12,2004,1.0,0.05,Gateway,Completed
535339,103656,2025-12-22,2013,2.0,0.1,Cash,Completed
535340,106146,2024-10-09,2001,4.0,0.0,Gateway,Completed
535341,100813,2025-04-27,2008,4.0,0.0,CardToCard,Completed
535342,109459,2025-05-20,2008,1.0,0.0,Gateway,Completed
535343,102023,2026-01-27,2011,1.0,0.0,Gateway,Completed
535344,109048,2025-04-18,2008,2.0,0.0,Wallet,Completed
535345,100950,2024-12-27,2003,2.0,0.2,Gateway,Completed
535346,107635,2025-05-26,2001,2.0,0.15,Gateway,Completed
535347,105234,2026-05-26,2006,1.0,0.15,Wallet,Completed
535348,108052,2024-02-15,2011,2.0,0.0,CardToCard,Completed
535349,103460,2025-07-13,2017,1.0,0.0,Wallet,Completed
